student_id,student_name,class_id,sex,dob,email,attendance
STU03061,Chea Lina,CLS0209,F,2006-10-01,stu03061@school.edu.kh,75.7
STU03062,Yem Menghour,CLS0357,M,2011-12-30,stu03062@school.edu.kh,61.9
STU03063,Vong Sreymom,CLS0377,F,2008-01-14,stu03063@school.edu.kh,63.1
STU03064,Touch Phearun,CLS0069,M,2013-02-22,stu03064@school.edu.kh,85.7
STU03065,Him Kolab,CLS0448,F,2007-11-10,stu03065@school.edu.kh,93.6
STU03066,Chan Chanreaksmey,CLS0119,M,2013-11-03,stu03066@school.edu.kh,73.2
STU03067,Lim Sreyla,CLS0111,F,2013-12-18,stu03067@school.edu.kh,96.3
STU03068,Khem Channara,CLS0173,M,2014-02-16,stu03068@school.edu.kh,97.1
STU03069,Mao Sreypov,CLS0274,F,2011-11-06,stu03069@school.edu.kh,64.2
STU03070,Khmer Rith,CLS0087,M,2011-05-11,stu03070@school.edu.kh,64.0
STU03071,Sok Thida,CLS0345,M,2013-07-16,stu03071@school.edu.kh,84.2
STU03072,Nget Borann,CLS0109,M,2011-03-10,stu03072@school.edu.kh,72.4
STU03073,Yem Sreymab,CLS0292,F,2013-06-10,stu03073@school.edu.kh,81.8
STU03074,Sorn Socheata,CLS0485,F,2008-02-26,stu03074@school.edu.kh,93.9
STU03075,Nhem Channary,CLS0379,F,2013-04-16,stu03075@school.edu.kh,97.0
STU03076,Mao Sreyneang,CLS0155,F,2011-08-11,stu03076@school.edu.kh,94.1
STU03077,Touch Chanthy,CLS0437,F,2011-12-16,stu03077@school.edu.kh,72.6
STU03078,Saom Boramey,CLS0246,F,2007-08-27,stu03078@school.edu.kh,70.0
STU03079,Sorn Virak,CLS0396,M,2009-07-13,stu03079@school.edu.kh,80.4
STU03080,Oun Socheata,CLS0403,F,2007-05-09,stu03080@school.edu.kh,77.0
STU03081,Mouk Chanthy,CLS0103,F,2011-10-13,stu03081@school.edu.kh,86.4
STU03082,Phat Sokunthea,CLS0257,F,2010-05-17,stu03082@school.edu.kh,83.4
STU03083,Phan Theany,CLS0247,F,2006-09-23,stu03083@school.edu.kh,99.8
STU03084,Pen Chanthy,CLS0296,F,2007-01-14,stu03084@school.edu.kh,92.3
STU03085,Kuy Sokun,CLS0153,M,2008-08-28,stu03085@school.edu.kh,81.9
STU03086,Pov Lina,CLS0129,F,2012-10-16,stu03086@school.edu.kh,74.3
STU03087,Nget Bopha,CLS0307,F,2013-12-03,stu03087@school.edu.kh,62.7
STU03088,Chou Sreymab,CLS0110,F,2006-03-29,stu03088@school.edu.kh,79.8
STU03089,Chou Kolab,CLS0381,F,2012-10-12,stu03089@school.edu.kh,72.7
STU03090,Kuy Rathana,CLS0387,M,2013-04-24,stu03090@school.edu.kh,77.0
STU03091,Phat Borath,CLS0229,M,2013-09-23,stu03091@school.edu.kh,68.0
STU03092,Sorn Borath,CLS0182,M,2010-08-29,stu03092@school.edu.kh,74.0
STU03093,Chan Sambath,CLS0027,M,2008-01-30,stu03093@school.edu.kh,64.6
STU03094,Him Sreyleak,CLS0055,F,2011-08-26,stu03094@school.edu.kh,90.0
STU03095,Yem Sothea,CLS0152,M,2013-02-25,stu03095@school.edu.kh,99.8
STU03096,Chhun Sophy,CLS0373,F,2011-01-18,stu03096@school.edu.kh,77.2
STU03097,Phat Kunthea,CLS0107,F,2007-12-22,stu03097@school.edu.kh,87.1
STU03098,Ear Virak,CLS0094,M,2013-11-17,stu03098@school.edu.kh,61.7
STU03099,Khem Sreyleak,CLS0249,F,2009-04-01,stu03099@school.edu.kh,75.0
STU03100,Tep Lina,CLS0491,F,2012-10-26,stu03100@school.edu.kh,89.5
STU03101,Mouk Rith,CLS0358,M,2011-08-25,stu03101@school.edu.kh,87.8
STU03102,Mao Theany,CLS0133,F,2011-12-27,stu03102@school.edu.kh,90.2
STU03103,Seng Pich,CLS0464,F,2009-02-02,stu03103@school.edu.kh,94.2
STU03104,Noun Rithy,CLS0367,M,2013-10-20,stu03104@school.edu.kh,69.7
STU03105,Hing Sopheak,CLS0471,M,2012-09-09,stu03105@school.edu.kh,63.8
STU03106,Ly Sokunmony,CLS0097,F,2007-09-22,stu03106@school.edu.kh,82.7
STU03107,Chea Sokunthyda,CLS0196,F,2007-07-18,stu03107@school.edu.kh,74.7
STU03108,Hing Sreypich,CLS0375,F,2010-10-15,stu03108@school.edu.kh,69.5
STU03109,Noun Chanreaksmey,CLS0059,F,2013-03-27,stu03109@school.edu.kh,93.1
STU03110,Him Borann,CLS0353,M,2008-07-28,stu03110@school.edu.kh,66.4
STU03111,Sok Chantha,CLS0362,M,2012-03-17,stu03111@school.edu.kh,95.3
STU03112,Pen Chanpich,CLS0335,F,2007-03-17,stu03112@school.edu.kh,64.4
STU03113,Sorn Reaksmey,CLS0452,F,2009-04-14,stu03113@school.edu.kh,71.6
STU03114,Chou Makara,CLS0137,M,2012-02-08,stu03114@school.edu.kh,94.4
STU03115,Sar Lina,CLS0442,F,2009-09-29,stu03115@school.edu.kh,86.5
STU03116,Ear Lina,CLS0309,F,2011-11-20,stu03116@school.edu.kh,73.5
STU03117,Sok Dina,CLS0476,F,2009-05-07,stu03117@school.edu.kh,70.3
STU03118,Nhem Sreymom,CLS0091,F,2013-08-04,stu03118@school.edu.kh,61.6
STU03119,Pov Sreynit,CLS0388,F,2008-07-29,stu03119@school.edu.kh,66.1
STU03120,Noun Sreytouch,CLS0454,F,2011-12-05,stu03120@school.edu.kh,70.2
STU03121,Sar Theany,CLS0461,F,2008-07-07,stu03121@school.edu.kh,92.3
STU03122,Kong Seyha,CLS0100,M,2006-11-30,stu03122@school.edu.kh,78.1
STU03123,Tep Makara,CLS0060,M,2010-09-25,stu03123@school.edu.kh,95.3
STU03124,Chhun Sreytouch,CLS0071,F,2012-08-08,stu03124@school.edu.kh,61.6
STU03125,Ly Seyha,CLS0388,M,2006-09-14,stu03125@school.edu.kh,90.7
STU03126,Khmer Sarath,CLS0206,M,2012-06-24,stu03126@school.edu.kh,97.7
STU03127,Chan Bunna,CLS0158,M,2010-07-15,stu03127@school.edu.kh,99.5
STU03128,Kuy Chantha,CLS0186,M,2008-06-12,stu03128@school.edu.kh,86.5
STU03129,Sok Sophy,CLS0409,F,2013-05-14,stu03129@school.edu.kh,75.5
STU03130,Nhem Dina,CLS0177,F,2012-02-04,stu03130@school.edu.kh,67.6
STU03131,Meas Channara,CLS0072,M,2009-10-22,stu03131@school.edu.kh,72.5
STU03132,Ros Socheata,CLS0217,F,2013-05-30,stu03132@school.edu.kh,93.6
STU03133,Tep Sreynich,CLS0185,F,2007-04-23,stu03133@school.edu.kh,64.0
STU03134,Doeun Sreynit,CLS0439,M,2006-08-24,stu03134@school.edu.kh,82.4
STU03135,Pen Seyha,CLS0380,M,2013-07-09,stu03135@school.edu.kh,97.8
STU03136,Phat Boramey,CLS0255,F,2007-08-30,stu03136@school.edu.kh,92.3
STU03137,Ith Vuthy,CLS0474,M,2011-06-06,stu03137@school.edu.kh,62.8
STU03138,Kuy Rithy,CLS0352,M,2014-02-02,stu03138@school.edu.kh,89.5
STU03139,Mouk Chanreaksmey,CLS0420,M,2008-10-08,stu03139@school.edu.kh,99.2
STU03140,Kuy Sreynich,CLS0393,F,2008-02-11,stu03140@school.edu.kh,88.6
STU03141,Touch Sreypich,CLS0487,F,2011-11-25,stu03141@school.edu.kh,80.6
STU03142,Vong Channara,CLS0137,M,2007-03-18,stu03142@school.edu.kh,75.3
STU03143,Ros Sokunthea,CLS0353,F,2008-11-30,stu03143@school.edu.kh,76.8
STU03144,Nhem Theara,CLS0291,M,2011-12-26,stu03144@school.edu.kh,76.7
STU03145,Ros Sreypich,CLS0098,F,2008-10-02,stu03145@school.edu.kh,99.6
STU03146,Touch Sokun,CLS0289,M,2011-05-11,stu03146@school.edu.kh,84.3
STU03147,Mouk Phirun,CLS0095,M,2013-09-01,stu03147@school.edu.kh,82.9
STU03148,Chan Leakhena,CLS0262,F,2010-07-18,stu03148@school.edu.kh,77.3
STU03149,Chou Sokha,CLS0042,M,2007-08-02,stu03149@school.edu.kh,93.6
STU03150,Ly Menghour,CLS0336,M,2009-11-25,stu03150@school.edu.kh,78.5
STU03151,Chou Rathana,CLS0363,M,2009-06-28,stu03151@school.edu.kh,64.5
STU03152,Nhem Kunthea,CLS0424,F,2012-08-29,stu03152@school.edu.kh,99.9
STU03153,Mao Sreynit,CLS0150,F,2009-08-21,stu03153@school.edu.kh,65.4
STU03154,Saom Sreypov,CLS0412,F,2011-06-29,stu03154@school.edu.kh,62.3
STU03155,Heng Theany,CLS0479,F,2009-11-10,stu03155@school.edu.kh,97.5
STU03156,Ith Sovann,CLS0327,M,2009-04-06,stu03156@school.edu.kh,97.7
STU03157,Ear Rithy,CLS0081,M,2006-04-24,stu03157@school.edu.kh,94.2
STU03158,Nget Vuthy,CLS0383,M,2012-03-10,stu03158@school.edu.kh,73.0
STU03159,Phan Lina,CLS0413,F,2009-12-18,stu03159@school.edu.kh,81.5
STU03160,Oun Dalin,CLS0372,F,2010-03-27,stu03160@school.edu.kh,94.4
STU03161,Sok Sreyla,CLS0384,F,2012-07-14,stu03161@school.edu.kh,73.7
STU03162,Chan Sreynit,CLS0094,M,2011-09-08,stu03162@school.edu.kh,84.9
STU03163,Khem Panha,CLS0468,M,2011-01-07,stu03163@school.edu.kh,79.7
STU03164,Nhem Vatey,CLS0483,M,2008-02-14,stu03164@school.edu.kh,81.9
STU03165,Vong Chanrith,CLS0322,M,2012-07-29,stu03165@school.edu.kh,99.6
STU03166,Sar Rith,CLS0185,M,2009-04-28,stu03166@school.edu.kh,90.1
STU03167,Sar Dalin,CLS0017,F,2009-03-10,stu03167@school.edu.kh,76.4
STU03168,Him Chantrea,CLS0130,F,2007-03-14,stu03168@school.edu.kh,62.9
STU03169,Chea Lina,CLS0002,F,2008-08-22,stu03169@school.edu.kh,77.2
STU03170,Heng Sreytouch,CLS0357,F,2006-06-01,stu03170@school.edu.kh,92.0
STU03171,Doeun Sreymony,CLS0182,F,2012-06-19,stu03171@school.edu.kh,86.2
STU03172,Khmer Leakhena,CLS0002,F,2010-04-07,stu03172@school.edu.kh,86.1
STU03173,Prum Sokun,CLS0098,M,2010-09-15,stu03173@school.edu.kh,98.3
STU03174,Seng Chantha,CLS0389,M,2013-11-18,stu03174@school.edu.kh,91.1
STU03175,Khmer Sreytouch,CLS0069,F,2012-06-05,stu03175@school.edu.kh,73.6
STU03176,Yem Bopha,CLS0045,F,2007-03-15,stu03176@school.edu.kh,86.0
STU03177,Heng Sreymony,CLS0236,F,2007-10-19,stu03177@school.edu.kh,74.1
STU03178,Oun Sreypov,CLS0258,F,2006-07-12,stu03178@school.edu.kh,81.7
STU03179,Phat Chanreaksmey,CLS0092,F,2010-08-05,stu03179@school.edu.kh,67.5
STU03180,Chan Sreymom,CLS0208,F,2007-10-29,stu03180@school.edu.kh,94.1
STU03181,Heng Sreypich,CLS0135,F,2011-04-25,stu03181@school.edu.kh,72.2
STU03182,Chou Vichea,CLS0398,M,2008-08-31,stu03182@school.edu.kh,63.2
STU03183,Kuy Theany,CLS0491,F,2010-11-06,stu03183@school.edu.kh,70.0
STU03184,Pov Panha,CLS0080,M,2009-10-30,stu03184@school.edu.kh,69.4
STU03185,Ear Borath,CLS0149,M,2010-09-24,stu03185@school.edu.kh,87.0
STU03186,Vong Reaksmey,CLS0398,F,2012-12-23,stu03186@school.edu.kh,96.0
STU03187,Sorn Borath,CLS0154,M,2006-12-16,stu03187@school.edu.kh,94.0
STU03188,Chou Bunna,CLS0018,M,2007-09-04,stu03188@school.edu.kh,89.2
STU03189,Saom Bopha,CLS0236,F,2014-02-12,stu03189@school.edu.kh,75.1
STU03190,Touch Phirun,CLS0359,M,2007-06-19,stu03190@school.edu.kh,80.6
STU03191,Doeun Thida,CLS0022,M,2010-05-08,stu03191@school.edu.kh,89.1
STU03192,Vong Kunthea,CLS0079,F,2006-10-31,stu03192@school.edu.kh,86.6
STU03193,Sok Theany,CLS0246,F,2011-08-17,stu03193@school.edu.kh,70.6
STU03194,Hing Borath,CLS0211,M,2012-12-23,stu03194@school.edu.kh,93.5
STU03195,Vong Kolab,CLS0232,F,2013-08-04,stu03195@school.edu.kh,86.1
STU03196,Nhem Sreymony,CLS0499,F,2008-09-25,stu03196@school.edu.kh,98.4
STU03197,Pen Sokunthea,CLS0216,F,2012-01-13,stu03197@school.edu.kh,80.8
STU03198,Nhem Sarath,CLS0194,M,2012-10-02,stu03198@school.edu.kh,84.1
STU03199,Kong Sreynit,CLS0196,F,2011-01-09,stu03199@school.edu.kh,86.9
STU03200,Vong Theany,CLS0267,F,2007-09-25,stu03200@school.edu.kh,99.2
STU03201,Hing Bopha,CLS0360,F,2012-11-27,stu03201@school.edu.kh,94.9
STU03202,Ros Sreynich,CLS0090,F,2011-05-09,stu03202@school.edu.kh,70.8
STU03203,Prum Pich,CLS0217,F,2011-10-11,stu03203@school.edu.kh,63.2
STU03204,Ros Chanthy,CLS0366,F,2008-05-04,stu03204@school.edu.kh,99.3
STU03205,Ros Sreymony,CLS0398,F,2010-05-10,stu03205@school.edu.kh,88.7
STU03206,Meas Nara,CLS0073,M,2009-07-18,stu03206@school.edu.kh,82.4
STU03207,Oun Sokhom,CLS0251,M,2011-12-04,stu03207@school.edu.kh,60.1
STU03208,Keo Sreynit,CLS0072,F,2008-12-09,stu03208@school.edu.kh,92.0
STU03209,Tep Sreynit,CLS0151,F,2007-02-24,stu03209@school.edu.kh,79.3
STU03210,Nget Sokun,CLS0247,M,2011-05-05,stu03210@school.edu.kh,77.3
STU03211,Kuy Chantha,CLS0490,M,2011-08-19,stu03211@school.edu.kh,74.4
STU03212,Ith Menghour,CLS0433,M,2013-04-16,stu03212@school.edu.kh,60.1
STU03213,Sorn Kunthea,CLS0136,F,2009-08-29,stu03213@school.edu.kh,62.1
STU03214,Mao Makara,CLS0315,M,2011-09-09,stu03214@school.edu.kh,85.5
STU03215,Ear Sreynit,CLS0201,F,2008-08-11,stu03215@school.edu.kh,80.4
STU03216,Kong Menghour,CLS0031,M,2006-05-28,stu03216@school.edu.kh,76.4
STU03217,Khem Sokha,CLS0205,M,2009-02-28,stu03217@school.edu.kh,89.6
STU03218,Prum Dina,CLS0287,F,2008-10-05,stu03218@school.edu.kh,89.4
STU03219,Pen Sophy,CLS0261,F,2008-12-19,stu03219@school.edu.kh,84.6
STU03220,Yem Kanha,CLS0071,F,2012-01-06,stu03220@school.edu.kh,89.1
STU03221,Sorn Leakhena,CLS0144,F,2010-07-13,stu03221@school.edu.kh,72.3
STU03222,Doeun Chantha,CLS0187,M,2012-04-10,stu03222@school.edu.kh,91.1
STU03223,Ly Dalin,CLS0382,F,2010-08-31,stu03223@school.edu.kh,89.0
STU03224,Nhem Lina,CLS0304,F,2011-10-21,stu03224@school.edu.kh,82.1
STU03225,Lim Sokunthea,CLS0340,F,2007-05-23,stu03225@school.edu.kh,75.8
STU03226,Chhun Nara,CLS0402,M,2010-07-29,stu03226@school.edu.kh,87.2
STU03227,Khem Sarath,CLS0300,M,2006-08-26,stu03227@school.edu.kh,79.1
STU03228,Oun Bunna,CLS0174,M,2007-02-07,stu03228@school.edu.kh,85.2
STU03229,Noun Sreymony,CLS0097,F,2009-07-18,stu03229@school.edu.kh,92.6
STU03230,Mouk Chanthy,CLS0367,F,2009-08-17,stu03230@school.edu.kh,93.1
STU03231,Tep Sreyleak,CLS0342,F,2013-12-02,stu03231@school.edu.kh,78.9
STU03232,Lim Nara,CLS0154,M,2010-12-14,stu03232@school.edu.kh,82.5
STU03233,Ith Sreymom,CLS0166,F,2010-10-30,stu03233@school.edu.kh,99.0
STU03234,Mao Bopha,CLS0234,F,2010-04-05,stu03234@school.edu.kh,66.4
STU03235,Lim Makara,CLS0378,M,2013-02-18,stu03235@school.edu.kh,92.1
STU03236,Seng Leakhena,CLS0247,F,2011-03-01,stu03236@school.edu.kh,64.3
STU03237,Nhem Sophal,CLS0180,M,2009-12-16,stu03237@school.edu.kh,86.2
STU03238,Tep Chanthy,CLS0403,F,2009-09-16,stu03238@school.edu.kh,63.2
STU03239,Sorn Sokhom,CLS0254,M,2013-04-06,stu03239@school.edu.kh,95.6
STU03240,Sar Sreypich,CLS0410,F,2007-09-28,stu03240@school.edu.kh,78.5
STU03241,Hing Rathana,CLS0386,M,2006-06-14,stu03241@school.edu.kh,68.3
STU03242,Chea Phearun,CLS0028,M,2012-08-13,stu03242@school.edu.kh,82.2
STU03243,Sorn Sambath,CLS0464,M,2013-07-03,stu03243@school.edu.kh,89.5
STU03244,Touch Chanrith,CLS0438,M,2008-11-27,stu03244@school.edu.kh,88.3
STU03245,Lim Bopha,CLS0463,F,2012-09-30,stu03245@school.edu.kh,77.0
STU03246,Keo Dina,CLS0311,F,2006-07-19,stu03246@school.edu.kh,67.8
STU03247,Seang Chanthy,CLS0243,F,2006-11-22,stu03247@school.edu.kh,74.8
STU03248,Kong Pich,CLS0244,F,2009-02-18,stu03248@school.edu.kh,60.4
STU03249,Touch Sokhom,CLS0236,M,2007-04-17,stu03249@school.edu.kh,100.0
STU03250,Sok Piseth,CLS0096,M,2011-07-07,stu03250@school.edu.kh,87.2
STU03251,Lim Sreypov,CLS0499,F,2011-08-14,stu03251@school.edu.kh,69.7
STU03252,Oun Menghour,CLS0063,M,2008-11-17,stu03252@school.edu.kh,65.6
STU03253,Touch Kunthea,CLS0486,F,2008-08-13,stu03253@school.edu.kh,95.4
STU03254,Mouk Pich,CLS0173,F,2010-07-05,stu03254@school.edu.kh,96.9
STU03255,Mouk Pich,CLS0408,F,2007-03-04,stu03255@school.edu.kh,98.8
STU03256,Seng Dina,CLS0474,F,2011-07-14,stu03256@school.edu.kh,66.7
STU03257,Khem Boramey,CLS0101,F,2012-09-17,stu03257@school.edu.kh,72.2
STU03258,Chea Boramey,CLS0355,F,2009-01-26,stu03258@school.edu.kh,84.3
STU03259,Khem Rith,CLS0255,M,2011-08-19,stu03259@school.edu.kh,63.3
STU03260,Noun Leakhena,CLS0444,F,2012-04-17,stu03260@school.edu.kh,89.6
STU03261,Mouk Sreymab,CLS0356,F,2006-03-25,stu03261@school.edu.kh,90.7
STU03262,Sar Panha,CLS0332,M,2012-07-06,stu03262@school.edu.kh,68.5
STU03263,Vong Bunna,CLS0199,M,2008-02-01,stu03263@school.edu.kh,81.5
STU03264,Phan Sreypov,CLS0198,F,2008-10-13,stu03264@school.edu.kh,93.2
STU03265,Touch Sokunthyda,CLS0202,F,2012-04-13,stu03265@school.edu.kh,96.8
STU03266,Chan Socheata,CLS0012,F,2009-07-28,stu03266@school.edu.kh,60.6
STU03267,Sok Dina,CLS0281,F,2008-09-02,stu03267@school.edu.kh,80.5
STU03268,Seng Theara,CLS0464,M,2010-10-13,stu03268@school.edu.kh,82.8
STU03269,Chou Rith,CLS0243,M,2008-10-01,stu03269@school.edu.kh,71.8
STU03270,Saom Lina,CLS0114,F,2010-02-17,stu03270@school.edu.kh,70.9
STU03271,Pov Vichea,CLS0427,M,2013-09-03,stu03271@school.edu.kh,93.1
STU03272,Sok Sophary,CLS0274,F,2007-12-08,stu03272@school.edu.kh,68.7
STU03273,Chea Socheata,CLS0464,F,2009-08-04,stu03273@school.edu.kh,96.9
STU03274,Pen Sreymony,CLS0185,F,2007-03-18,stu03274@school.edu.kh,65.1
STU03275,Saom Vuthy,CLS0365,M,2007-03-16,stu03275@school.edu.kh,90.4
STU03276,Chan Phary,CLS0260,M,2012-12-12,stu03276@school.edu.kh,82.0
STU03277,Pen Chanpich,CLS0396,F,2007-04-19,stu03277@school.edu.kh,76.8
STU03278,Sorn Sothea,CLS0451,M,2009-09-10,stu03278@school.edu.kh,80.9
STU03279,Khem Bunna,CLS0294,M,2008-06-08,stu03279@school.edu.kh,76.8
STU03280,Sorn Sreypich,CLS0338,F,2006-12-13,stu03280@school.edu.kh,73.4
STU03281,Nhem Chantha,CLS0340,M,2014-01-22,stu03281@school.edu.kh,95.4
STU03282,Doeun Sokha,CLS0293,M,2009-04-04,stu03282@school.edu.kh,88.5
STU03283,Ith Kolab,CLS0189,F,2008-03-14,stu03283@school.edu.kh,96.7
STU03284,Ros Rith,CLS0414,M,2011-07-04,stu03284@school.edu.kh,82.0
STU03285,Phan Chantha,CLS0272,M,2008-08-25,stu03285@school.edu.kh,82.0
STU03286,Phan Dina,CLS0337,F,2012-11-20,stu03286@school.edu.kh,61.4
STU03287,Ly Sreypov,CLS0267,F,2007-06-14,stu03287@school.edu.kh,79.6
STU03288,Heng Bunna,CLS0204,M,2013-11-11,stu03288@school.edu.kh,97.7
STU03289,Nhem Leakhena,CLS0413,F,2008-09-25,stu03289@school.edu.kh,78.0
STU03290,Noun Pich,CLS0202,F,2007-11-07,stu03290@school.edu.kh,64.4
STU03291,Mouk Channara,CLS0479,M,2007-07-07,stu03291@school.edu.kh,90.7
STU03292,Mouk Sokunthea,CLS0034,F,2008-02-05,stu03292@school.edu.kh,71.4
STU03293,Sok Kunthea,CLS0376,F,2007-04-16,stu03293@school.edu.kh,60.8
STU03294,Khem Boramey,CLS0250,F,2012-02-20,stu03294@school.edu.kh,68.0
STU03295,Phan Socheata,CLS0392,F,2009-02-16,stu03295@school.edu.kh,86.4
STU03296,Ros Dalin,CLS0211,F,2007-06-23,stu03296@school.edu.kh,97.4
STU03297,Khmer Sambath,CLS0484,M,2008-11-09,stu03297@school.edu.kh,82.0
STU03298,Chea Seyha,CLS0479,M,2007-09-24,stu03298@school.edu.kh,92.5
STU03299,Mao Vuthy,CLS0073,M,2007-05-21,stu03299@school.edu.kh,96.9
STU03300,Chhun Chanreaksmey,CLS0118,M,2012-11-21,stu03300@school.edu.kh,98.2
STU03301,Pen Phary,CLS0051,M,2012-05-21,stu03301@school.edu.kh,80.0
STU03302,Ith Sopheak,CLS0351,M,2013-09-17,stu03302@school.edu.kh,97.3
STU03303,Pen Chanpich,CLS0486,F,2013-10-11,stu03303@school.edu.kh,98.9
STU03304,Chan Rathana,CLS0197,M,2007-02-05,stu03304@school.edu.kh,75.6
STU03305,Ith Seyha,CLS0403,M,2010-07-06,stu03305@school.edu.kh,82.1
STU03306,Khem Chanthy,CLS0409,F,2011-09-21,stu03306@school.edu.kh,69.7
STU03307,Keo Dina,CLS0226,F,2007-07-02,stu03307@school.edu.kh,71.1
STU03308,Ly Sreymom,CLS0134,F,2009-03-04,stu03308@school.edu.kh,77.3
STU03309,Mouk Sreynich,CLS0274,F,2009-10-13,stu03309@school.edu.kh,64.5
STU03310,Nget Sokunthyda,CLS0340,F,2013-06-24,stu03310@school.edu.kh,68.5
STU03311,Keo Phirun,CLS0292,M,2009-08-05,stu03311@school.edu.kh,68.7
STU03312,Kong Sreynit,CLS0113,F,2010-01-25,stu03312@school.edu.kh,78.5
STU03313,Saom Channara,CLS0112,M,2010-08-07,stu03313@school.edu.kh,99.5
STU03314,Khmer Kanha,CLS0017,F,2007-06-17,stu03314@school.edu.kh,65.6
STU03315,Tep Thida,CLS0302,M,2013-02-18,stu03315@school.edu.kh,79.8
STU03316,Touch Chanreaksmey,CLS0330,F,2010-09-14,stu03316@school.edu.kh,64.0
STU03317,Him Rathana,CLS0066,M,2009-12-23,stu03317@school.edu.kh,91.3
STU03318,Mouk Pich,CLS0336,F,2009-09-04,stu03318@school.edu.kh,65.7
STU03319,Touch Sokhom,CLS0294,M,2010-04-04,stu03319@school.edu.kh,61.5
STU03320,Seng Piseth,CLS0479,M,2012-09-05,stu03320@school.edu.kh,62.6
STU03321,Prum Chanpich,CLS0099,F,2012-07-20,stu03321@school.edu.kh,92.0
STU03322,Nhem Sokunthyda,CLS0478,F,2013-10-22,stu03322@school.edu.kh,80.1
STU03323,Mouk Vatey,CLS0175,M,2012-05-30,stu03323@school.edu.kh,66.1
STU03324,Chea Sreypich,CLS0243,F,2010-05-20,stu03324@school.edu.kh,72.8
STU03325,Ly Sophy,CLS0244,F,2012-11-23,stu03325@school.edu.kh,95.3
STU03326,Ear Sreyleak,CLS0347,F,2011-02-11,stu03326@school.edu.kh,64.4
STU03327,Lim Chantha,CLS0438,M,2008-06-23,stu03327@school.edu.kh,66.1
STU03328,Nget Panha,CLS0094,M,2009-10-28,stu03328@school.edu.kh,67.3
STU03329,Meas Theany,CLS0158,F,2010-05-29,stu03329@school.edu.kh,74.2
STU03330,Ly Sokha,CLS0149,M,2010-08-09,stu03330@school.edu.kh,85.3
STU03331,Chan Sreynich,CLS0055,F,2011-10-17,stu03331@school.edu.kh,67.4
STU03332,Kong Sreyleak,CLS0333,F,2006-12-05,stu03332@school.edu.kh,74.7
STU03333,Him Sreypov,CLS0342,F,2011-07-25,stu03333@school.edu.kh,63.9
STU03334,Kong Theara,CLS0152,M,2011-12-18,stu03334@school.edu.kh,82.7
STU03335,Phan Sreynit,CLS0423,F,2006-11-20,stu03335@school.edu.kh,89.6
STU03336,Heng Sokha,CLS0062,M,2007-08-23,stu03336@school.edu.kh,87.6
STU03337,Kuy Panha,CLS0181,M,2010-02-22,stu03337@school.edu.kh,73.2
STU03338,Doeun Vichea,CLS0175,M,2010-05-31,stu03338@school.edu.kh,72.4
STU03339,Mouk Sokunthyda,CLS0157,F,2008-10-03,stu03339@school.edu.kh,68.2
STU03340,Ear Sreytouch,CLS0444,F,2011-07-30,stu03340@school.edu.kh,70.6
STU03341,Ros Kimhour,CLS0019,M,2008-07-20,stu03341@school.edu.kh,93.5
STU03342,Keo Bopha,CLS0479,F,2009-09-04,stu03342@school.edu.kh,81.9
STU03343,Chhun Sreynich,CLS0420,F,2010-11-13,stu03343@school.edu.kh,92.0
STU03344,Heng Nara,CLS0367,M,2010-07-08,stu03344@school.edu.kh,91.1
STU03345,Touch Sokha,CLS0230,M,2009-05-24,stu03345@school.edu.kh,73.5
STU03346,Him Sreytouch,CLS0378,F,2009-07-22,stu03346@school.edu.kh,66.4
STU03347,Meas Lina,CLS0235,F,2010-12-25,stu03347@school.edu.kh,78.4
STU03348,Chhun Nara,CLS0309,M,2008-05-01,stu03348@school.edu.kh,63.7
STU03349,Sar Chantrea,CLS0033,F,2007-11-02,stu03349@school.edu.kh,65.8
STU03350,Kuy Sreypov,CLS0118,F,2011-02-23,stu03350@school.edu.kh,76.9
STU03351,Nhem Pich,CLS0193,F,2009-08-14,stu03351@school.edu.kh,66.2
STU03352,Ear Daro,CLS0350,M,2008-09-08,stu03352@school.edu.kh,98.8
STU03353,Sar Sophal,CLS0126,M,2007-01-17,stu03353@school.edu.kh,63.3
STU03354,Pov Dalin,CLS0048,F,2009-09-13,stu03354@school.edu.kh,84.1
STU03355,Doeun Borath,CLS0328,M,2010-02-04,stu03355@school.edu.kh,83.9
STU03356,Nget Chanrith,CLS0367,M,2011-12-04,stu03356@school.edu.kh,92.4
STU03357,Ros Phary,CLS0243,M,2011-06-10,stu03357@school.edu.kh,74.2
STU03358,Khem Pich,CLS0274,F,2009-06-04,stu03358@school.edu.kh,81.9
STU03359,Chou Sreyneang,CLS0441,F,2011-03-31,stu03359@school.edu.kh,77.7
STU03360,Pen Vatey,CLS0027,M,2009-01-23,stu03360@school.edu.kh,98.1
STU03361,Chou Channara,CLS0040,M,2013-11-24,stu03361@school.edu.kh,86.7
STU03362,Kuy Sopheak,CLS0425,M,2013-12-07,stu03362@school.edu.kh,61.6
STU03363,Vong Daro,CLS0304,M,2008-03-09,stu03363@school.edu.kh,99.8
STU03364,Khem Rith,CLS0115,M,2013-09-07,stu03364@school.edu.kh,76.3
STU03365,Hing Rathana,CLS0245,M,2008-01-16,stu03365@school.edu.kh,81.0
STU03366,Vong Kanha,CLS0243,F,2007-04-23,stu03366@school.edu.kh,83.6
STU03367,Ros Sokun,CLS0351,M,2006-06-05,stu03367@school.edu.kh,64.8
